tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	100507595	0	discontinued	LOC100507595		uncharacterized LOC100507595			3	NC_000003.12	196640238	196640882	plus	0		
9606	Homo sapiens	100507594	0	discontinued	LOC100507594		uncharacterized LOC100507594			12	NC_000012.11	90501516	90506066	plus	2		
9606	Homo sapiens	100507591	0	discontinued	LOC100507591		uncharacterized LOC100507591			19	NC_000019.9	39306064	39306567	plus	2		
9606	Homo sapiens	100507583	0	discontinued	LOC100507583		uncharacterized LOC100507583			13	NC_000013.11	20712632	20713122	plus	0		
9606	Homo sapiens	100507581	0	discontinued	LOC100507581		uncharacterized LOC100507581			2	NC_000002.11	111368703	111370272	plus	2		
9606	Homo sapiens	100507580	0	discontinued	LOC100507580		uncharacterized LOC100507580			22	NC_000022.10	25872185	25875745	plus	2		
9606	Homo sapiens	100507579	0	discontinued	LOC100507579		uncharacterized LOC100507579			20	NC_000020.10	2677028	2677840	plus	0		
9606	Homo sapiens	100507577	83752	secondary	LOC100507577		uncharacterized LOC100507577		16q12.1	16							
9606	Homo sapiens	100507575	0	discontinued	LOC100507575		uncharacterized LOC100507575			10	NC_000010.10	91094411	91102416	minus	3		
9606	Homo sapiens	100507570	0	discontinued	LOC100507570		uncharacterized LOC100507570			16	NC_000016.9	4684326	4690624	minus	2		
9606	Homo sapiens	100507569	0	discontinued	LOC100507569		uncharacterized LOC100507569			15	NC_000015.10	101979444	101980013	minus	0		
9606	Homo sapiens	100507568	0	discontinued	LOC100507568		uncharacterized LOC100507568			15	NC_000015.9	38363959	38365463	minus	2		
9606	Homo sapiens	100507566	0	discontinued	LOC100507566		uncharacterized LOC100507566			13	NC_000013.10	97824636	97831874	minus	2		
9606	Homo sapiens	100507563	0	discontinued	LOC100507563		uncharacterized LOC100507563			6	NC_000006.11	33599021	33601413	minus	2		
9606	Homo sapiens	100507559	0	discontinued	LOC100507559		uncharacterized LOC100507559			12	NC_000012.11	87724516	87726098	plus	2		
9606	Homo sapiens	100507558	0	discontinued	LOC100507558		uncharacterized LOC100507558			7	NC_000007.13	148497133	148498102	minus	2		
9606	Homo sapiens	100507556	0	discontinued	LOC100507556		putative uncharacterized protein NCRNA00269-like		3q25.31	3	NC_000003.11	155459931	155461515	minus	1		
9606	Homo sapiens	100507555	0	discontinued	LOC100507555		uncharacterized LOC100507555			3	NC_000003.11	3842005	3842679	minus	2		
9606	Homo sapiens	100507552	0	discontinued	LOC100507552		uncharacterized LOC100507552			1	NC_000001.10	149449934	149459449	minus	2		
9606	Homo sapiens	100507550	0	discontinued	LOC100507550		uncharacterized LOC100507550			19	NC_000019.9	32078946	32086626	minus	2		
9606	Homo sapiens	100507546	0	discontinued	LOC100507546		uncharacterized LOC100507546			5	NC_000005.9	180625202	180630117	plus	4		
9606	Homo sapiens	100507539	0	discontinued	LOC100507539		uncharacterized LOC100507539			10	NC_000010.10	46951472	46966835	plus	2		
9606	Homo sapiens	100507538	0	discontinued	LOC100507538		uncharacterized LOC100507538			7	NC_000007.13	147368791	147370236	plus	2		
9606	Homo sapiens	100507535	93343	secondary	LOC100507535		uncharacterized LOC100507535			19	NC_000019.9	17516550	17525763	plus	4		
9606	Homo sapiens	100507532	0	discontinued	LOC100507532		uncharacterized protein C1orf114-like			12	NC_000012.11	4711473	4712586	minus	0		
9606	Homo sapiens	100507525	0	discontinued	LOC100507525		uncharacterized LOC100507525			7	NC_000007.13	143181443	143193865	plus	2		
9606	Homo sapiens	100507520	0	discontinued	LOC100507520		uncharacterized LOC100507520			17	NC_000017.11	81388122	81392947	minus	2		
9606	Homo sapiens	100507515	0	discontinued	LOC100507515		uncharacterized LOC100507515			12	NC_000012.11	80217561	80218976	plus	2		
9606	Homo sapiens	100507511	0	discontinued	LOC100507511		uncharacterized LOC100507511			12	NC_000012.11	4130143	4135824	plus	3		
9606	Homo sapiens	100507510	0	discontinued	LOC100507510		uncharacterized LOC100507510			11	NC_000011.9	134048719	134056175	plus	2		
9606	Homo sapiens	100507503	0	discontinued	LOC100507503		uncharacterized LOC100507503			19	NC_000019.9	16181380	16189658	minus	2		
9606	Homo sapiens	100507498	0	discontinued	LOC100507498		uncharacterized LOC100507498			12	NC_000012.11	78720460	78753526	minus	2		
9606	Homo sapiens	100507492	0	discontinued	LOC100507492		uncharacterized LOC100507492			12	NC_000012.11	3980900	4019545	plus	2		
9606	Homo sapiens	100507486	0	discontinued	LOC100507486		uncharacterized LOC100507486			19	NC_000019.9	38219487	38221544	minus	2		
9606	Homo sapiens	100507484	0	discontinued	LOC100507484		uncharacterized LOC100507484			12	NC_000012.11	77613383	77622473	minus	2		
9606	Homo sapiens	100507481	0	discontinued	LOC100507481		uncharacterized LOC100507481			8	NC_000008.10	40156479	40200921	minus	2		
9606	Homo sapiens	100507479	0	discontinued	LOC100507479		uncharacterized LOC100507479			1	NC_000001.10	48283738	48285909	plus	2		
9606	Homo sapiens	100507474	0	discontinued	LOC100507474		uncharacterized LOC100507474			2	NC_000002.11	132440058	132442392	plus	2		
9606	Homo sapiens	100507473	0	discontinued	LOC100507473		uncharacterized LOC100507473			4	NC_000004.11	77966702	77969265	plus	2		
9606	Homo sapiens	100507465	0	discontinued	LOC100507465		uncharacterized LOC100507465			9	NC_000009.11	104231661	104243788	plus	3		
9606	Homo sapiens	100507460	29798	secondary	LOC100507460		uncharacterized LOC100507460		2q21.1	2							
9606	Homo sapiens	100507452	0	discontinued	LOC100507452		uncharacterized LOC100507452			15	NC_000015.9	101433929	101459488	minus	3		
9606	Homo sapiens	100507449	0	discontinued	LOC100507449		uncharacterized LOC100507449			9	NC_000009.11	103115318	103116360	plus	2		
9606	Homo sapiens	100507448	0	discontinued	LOC100507448		uncharacterized LOC100507448			8	NC_000008.10	1710788	1712750	minus	3		
9606	Homo sapiens	100507447	0	discontinued	LOC100507447		uncharacterized LOC100507447			3	NC_000003.11	147657774	147660801	plus	2		
9606	Homo sapiens	100507445	0	discontinued	LOC100507445		uncharacterized LOC100507445			10	NC_000010.10	22199117	22199482	minus	1		
9606	Homo sapiens	100507440	0	discontinued	LOC100507440		uncharacterized LOC100507440			17	NC_000017.10	78391217	78392679	plus	2		
9606	Homo sapiens	100507439	0	discontinued	LOC100507439		uncharacterized LOC100507439			8	NC_000008.10	37278927	37351431	minus	3		
9606	Homo sapiens	100507438	0	discontinued	LOC100507438		uncharacterized LOC100507438			9	NC_000009.11	102293826	102299206	plus	2		
9606	Homo sapiens	100507430	0	discontinued	LOC100507430		uncharacterized LOC100507430			10	NC_000010.10	21930731	21932645	minus	2		
9606	Homo sapiens	100507427	0	discontinued	LOC100507427		uncharacterized LOC100507427			5	NC_000005.9	177139595	177145254	minus	6		
9606	Homo sapiens	100507426	0	discontinued	LOC100507426		uncharacterized LOC100507426		X;Y	X	NC_000023.11	156028551	156029107	minus	0		
9606	Homo sapiens	100507426	0	discontinued	LOC100507426		uncharacterized LOC100507426		X;Y	Y	NC_000024.10	57215071	57215627	minus	0		
9606	Homo sapiens	100507425	0	discontinued	LOC100507425		uncharacterized LOC100507425			17	NC_000017.10	77774397	77776328	plus	2		
9606	Homo sapiens	100507424	55846	secondary	LOC100507424		uncharacterized LOC100507424		12p13.33	12							
9606	Homo sapiens	100507418	0	discontinued	LOC100507418		uncharacterized LOC100507418			8	NC_000008.10	146065337	146067102	minus	2		
9606	Homo sapiens	100507417	0	discontinued	LOC100507417		uncharacterized LOC100507417			11	NC_000011.9	47404544	47417191	minus	2		
9606	Homo sapiens	100507411	0	discontinued	LOC100507411		uncharacterized LOC100507411			11	NC_000011.9	59383635	59407353	plus	5		
9606	Homo sapiens	100507408	0	discontinued	LOC100507408		uncharacterized LOC100507408			1	NC_000001.10	46641158	46642146	minus	2		
9606	Homo sapiens	100507397	0	discontinued	LOC100507397		uncharacterized LOC100507397			5	NC_000005.9	175546083	175559262	plus	9		
9606	Homo sapiens	100507394	0	discontinued	LOC100507394		putative uncharacterized protein FLJ45355-like			9	NC_000009.11	69181533	69194813	minus	0		
9606	Homo sapiens	100507393	0	live	LOC100507393		putative uncharacterized protein FLJ44672-like		7p11.2	7	NC_000007.14	56821258	56822459	minus	0		
9606	Homo sapiens	100507390	0	discontinued	LOC100507390		uncharacterized LOC100507390			6	NC_000006.11	136950265	136969336	plus	3		
9606	Homo sapiens	100507387	202134	secondary	LOC100507387		uncharacterized LOC100507387		5q35.2	5							
9606	Homo sapiens	100507386	100996295	secondary	LOC100507386		uncharacterized LOC100507386			17	NC_000017.10	76492735	76499138	plus	2		
9606	Homo sapiens	100507380	0	discontinued	LOC100507380		uncharacterized LOC100507380			2	NC_000002.11	206982593	206986525	plus	2		
9606	Homo sapiens	100507378	0	discontinued	LOC100507378		uncharacterized LOC100507378			16	NC_000016.9	3051301	3052017	plus	2		
9606	Homo sapiens	100507376	0	discontinued	LOC100507376		uncharacterized LOC100507376			4	NC_000004.11	6672455	6675646	minus	2		
9606	Homo sapiens	100507375	0	discontinued	LOC100507375		uncharacterized LOC100507375			3	NC_000003.11	141595485	141622572	minus	3		
9606	Homo sapiens	100507372	0	discontinued	LOC100507372		uncharacterized LOC100507372			19	NC_000019.9	37988061	37997928	minus	6		
9606	Homo sapiens	100507367	79940	secondary	LOC100507367		uncharacterized LOC100507367			6							
9606	Homo sapiens	100507364	0	discontinued	LOC100507364		uncharacterized LOC100507364			9	NC_000009.11	99276685	99277943	minus	2		
9606	Homo sapiens	100507363	0	discontinued	LOC100507363		uncharacterized LOC100507363			12	NC_000012.11	73522765	73537634	minus	2		
9606	Homo sapiens	100507360	0	discontinued	LOC100507360		uncharacterized LOC100507360			2	NC_000002.11	88927039	88931343	plus	2		
9606	Homo sapiens	100507359	0	discontinued	LOC100507359		uncharacterized LOC100507359			19	NC_000019.9	37747289	37756923	plus	4		
9606	Homo sapiens	100507353	0	discontinued	LOC100507353		uncharacterized LOC100507353			19	NC_000019.10	13518975	13520257	minus	2		
9606	Homo sapiens	100507345	0	discontinued	LOC100507345		uncharacterized LOC100507345			12	NC_000012.11	72183823	72190775	plus	3		
9606	Homo sapiens	100507342	0	discontinued	LOC100507342		uncharacterized LOC100507342			19	NC_000019.9	37808803	37815826	plus	5		
9606	Homo sapiens	100507335	0	discontinued	LOC100507335		uncharacterized LOC100507335			3	NC_000003.11	139736373	139738537	minus	3		
9606	Homo sapiens	100507333	0	discontinued	LOC100507333		uncharacterized LOC100507333			8	NC_000008.10	145720124	145722731	minus	4		
9606	Homo sapiens	100507332	0	discontinued	LOC100507332		uncharacterized LOC100507332			9	NC_000009.11	97631800	97637638	plus	2		
9606	Homo sapiens	100507330	0	discontinued	LOC100507330		uncharacterized LOC100507330			12	NC_000012.11	70921460	70932859	plus	2		
9606	Homo sapiens	100507327	0	discontinued	LOC100507327		uncharacterized LOC100507327				NT_167213.1	45397	57412	plus	3		
9606	Homo sapiens	100507325	0	discontinued	LOC100507325		uncharacterized LOC100507325			15	NC_000015.9	96936379	96948412	minus	2		
9606	Homo sapiens	100507324	0	discontinued	LOC100507324		uncharacterized LOC100507324			12	NC_000012.11	94102	94733	minus	0		
9606	Homo sapiens	100507322	0	discontinued	LOC100507322		uncharacterized LOC100507322			4	NC_000004.11	120469361	120473180	plus	2		
9606	Homo sapiens	100507319	0	discontinued	LOC100507319		uncharacterized LOC100507319			9	NC_000009.11	97780969	97784567	plus	2		
9606	Homo sapiens	100507317	0	discontinued	LOC100507317		uncharacterized LOC100507317			12	NC_000012.11	70636086	70637114	minus	2		
9606	Homo sapiens	100507314	0	discontinued	LOC100507314		uncharacterized LOC100507314			4	NC_000004.11	5819931	5830784	plus	3		
9606	Homo sapiens	100507312	0	discontinued	LOC100507312		uncharacterized LOC100507312			7	NT_113901.1	137966	142240	plus	4		
9606	Homo sapiens	100507311	0	discontinued	LOC100507311		uncharacterized LOC100507311			15	NC_000015.9	96696644	96702853	minus	3		
9606	Homo sapiens	100507309	0	discontinued	LOC100507309		uncharacterized LOC100507309			10	NC_000010.10	14566478	14568847	minus	2		
9606	Homo sapiens	100507307	0	discontinued	LOC100507307		uncharacterized LOC100507307			2	NC_000002.11	87777014	87782650	minus	2		
9606	Homo sapiens	100507306	101926918	secondary	LOC100507306		uncharacterized LOC100507306			4							
9606	Homo sapiens	100507305	0	discontinued	LOC100507305		uncharacterized LOC100507305			19	NC_000019.9	12936525	12943940	plus	4		
9606	Homo sapiens	100507295	0	discontinued	LOC100507295		uncharacterized LOC100507295			14	NC_000014.8	102262715	102276658	minus	2		
9606	Homo sapiens	100507294	0	discontinued	LOC100507294		uncharacterized LOC100507294			6	NC_000006.11	3228159	3287301	plus	2		
9606	Homo sapiens	100507292	0	discontinued	LOC100507292		uncharacterized LOC100507292			4	NC_000004.11	5869059	5891958	minus	2		
9606	Homo sapiens	100507288	0	discontinued	LOC100507288		uncharacterized LOC100507288			15	NC_000015.9	96714824	96717558	plus	2		
9606	Homo sapiens	100507286	0	discontinued	LOC100507286		uncharacterized LOC100507286			2	NC_000002.11	87739037	87758766	minus	2		
9606	Homo sapiens	100507284	0	discontinued	LOC100507284		uncharacterized LOC100507284			9	NC_000009.11	46335987	46340631	plus	2		
9606	Homo sapiens	100507282	0	discontinued	LOC100507282		uncharacterized LOC100507282			11	NC_000011.9	43880281	43881062	minus	2		
9606	Homo sapiens	100507281	0	discontinued	LOC100507281		uncharacterized LOC100507281			10							
9606	Homo sapiens	100507280	0	discontinued	LOC100507280		uncharacterized LOC100507280			10	NC_000010.10	75502722	75504526	minus	2		
9606	Homo sapiens	100507278	0	discontinued	LOC100507278		uncharacterized LOC100507278			8	NC_000008.10	141105058	141107742	minus	2		
9606	Homo sapiens	100507265	0	discontinued	LOC100507265		uncharacterized LOC100507265			2	NC_000002.11	204098610	204102676	minus	2		
9606	Homo sapiens	100507263	0	discontinued	LOC100507263		uncharacterized LOC100507263			17	NC_000017.10	20824358	20833354	plus	3		
9606	Homo sapiens	100507259	0	discontinued	LOC100507259		uncharacterized LOC100507259			10	NC_000010.10	75255510	75256966	plus	2		
9606	Homo sapiens	100507258	0	discontinued	LOC100507258		uncharacterized LOC100507258			8	NC_000008.11	85220509	85240654	plus	6		
9606	Homo sapiens	100507247	0	discontinued	LOC100507247		uncharacterized LOC100507247			2	NC_000002.11	203252147	203254736	minus	2		
9606	Homo sapiens	100507245	0	discontinued	LOC100507245		uncharacterized LOC100507245			11	NC_000011.9	43850800	43855486	minus	2		
9606	Homo sapiens	100507241	0	discontinued	LOC100507241		uncharacterized LOC100507241			6	NC_000006.11	28046570	28048908	minus	2		
9606	Homo sapiens	100507239	0	discontinued	LOC100507239		uncharacterized LOC100507239			3	NC_000003.11	136560818	136580902	minus	4		
9606	Homo sapiens	100507236	0	discontinued	LOC100507236		uncharacterized LOC100507236			8	NC_000008.11	25941229	25943863	minus	1		
9606	Homo sapiens	100507235	0	discontinued	LOC100507235		uncharacterized LOC100507235			16	NC_000016.9	1630528	1660329	plus	3		
9606	Homo sapiens	100507228	0	discontinued	LOC100507228		uncharacterized LOC100507228			10	NC_000010.10	11715227	11722513	plus	2		
9606	Homo sapiens	100507226	0	discontinued	LOC100507226		uncharacterized LOC100507226			14	NC_000014.8	101379070	101381326	plus	2		
9606	Homo sapiens	100507224	0	discontinued	LOC100507224		uncharacterized LOC100507224			3	NC_000003.11	134151299	134183454	plus	3		
9606	Homo sapiens	100507223	0	discontinued	LOC100507223		uncharacterized LOC100507223			3	NC_000003.11	11951078	11952239	minus	0		
9606	Homo sapiens	100507222	0	discontinued	LOC100507222		uncharacterized LOC100507222			8	NC_000008.10	25543314	25545040	plus	2		
9606	Homo sapiens	100507212	0	discontinued	LOC100507212		uncharacterized LOC100507212			10	NC_000010.10	75012549	75014107	plus	3		
9606	Homo sapiens	100507209	0	discontinued	LOC100507209		uncharacterized LOC100507209			4	NC_000004.11	114647555	114649312	minus	1		
9606	Homo sapiens	100507207	0	discontinued	LOC100507207		uncharacterized LOC100507207			8	NC_000008.10	24735954	24737342	plus	2		
9606	Homo sapiens	100507204	0	discontinued	LOC100507204		uncharacterized LOC100507204			8	NC_000008.10	81397338	81398285	minus	2		
9606	Homo sapiens	100507199	0	discontinued	LOC100507199		uncharacterized LOC100507199			X	NC_000023.10	151072903	151079671	minus	3		
9606	Homo sapiens	100507196	0	discontinued	LOC100507196		uncharacterized LOC100507196			10	NC_000010.10	73977974	73982021	plus	2		
9606	Homo sapiens	100507193	0	discontinued	LOC100507193		uncharacterized LOC100507193			5	NC_000005.9	163724057	164598619	plus	5		
9606	Homo sapiens	100507191	0	discontinued	LOC100507191		uncharacterized LOC100507191		17q25.1	17	NC_000017.11	75821143	75821990	minus	1		
9606	Homo sapiens	100507190	0	discontinued	LOC100507190		uncharacterized LOC100507190			8	NC_000008.10	24369135	24372342	minus	2		
9606	Homo sapiens	100507186	0	discontinued	LOC100507186		uncharacterized LOC100507186			8	NC_000008.10	80680377	80715077	plus	4		
9606	Homo sapiens	100507167	0	discontinued	LOC100507167		uncharacterized LOC100507167			16	NC_000016.9	713960	715607	plus	2		
9606	Homo sapiens	100507166	0	discontinued	LOC100507166		uncharacterized LOC100507166			15	NC_000015.9	93013463	93014796	minus	2		
9606	Homo sapiens	100507165	0	discontinued	LOC100507165		uncharacterized LOC100507165			11	NC_000011.10	122028325	122032379	minus	2		
9606	Homo sapiens	100507164	0	discontinued	LOC100507164		uncharacterized LOC100507164			11	NC_000011.9	35231590	35236568	minus	2		
9606	Homo sapiens	100507162	0	discontinued	LOC100507162		uncharacterized LOC100507162			8	NC_000008.10	134676004	134696236	minus	3		
9606	Homo sapiens	100507160	0	discontinued	LOC100507160		uncharacterized LOC100507160			4	NC_000004.11	59852905	59853836	minus	3		
9606	Homo sapiens	100507158	0	discontinued	LOC100507158		uncharacterized LOC100507158			1	NC_000001.10	17199291	17200200	minus	0		
9606	Homo sapiens	100507153	0	discontinued	LOC100507153		uncharacterized LOC100507153			3	NC_000003.11	197375053	197376259	minus	2		
9606	Homo sapiens	100507151	0	discontinued	LOC100507151		uncharacterized LOC100507151			7							
9606	Homo sapiens	100507150	0	discontinued	LOC100507150		uncharacterized LOC100507150			4	NC_000004.11	3760475	3765117	minus	2		
9606	Homo sapiens	100507146	0	discontinued	LOC100507146		uncharacterized LOC100507146			16	NC_000016.9	698473	699029	minus	2		
9606	Homo sapiens	100507145	399959	secondary	LOC100507145		uncharacterized LOC100507145			11	NC_000011.9	121936638	121972886	minus	3		
9606	Homo sapiens	100507139	0	discontinued	LOC100507139		uncharacterized LOC100507139			8	NC_000008.10	22612323	22615705	plus	3		
9606	Homo sapiens	100507138	0	discontinued	LOC100507138		putative uncharacterized protein FLJ44672-like			7	NC_000007.13	51453970	51454798	minus	0		
9606	Homo sapiens	100507137	0	discontinued	FP2234		uncharacterized LOC100507137			9	NC_000009.11	93968457	93972589	minus	1		
9606	Homo sapiens	100507136	0	discontinued	LOC100507136		uncharacterized LOC100507136			6	NC_000006.11	126397594	126399693	plus	2		
9606	Homo sapiens	100507134	0	discontinued	LOC100507134		uncharacterized LOC100507134			3	NC_000003.11	131236675	131239721	plus	2		
9606	Homo sapiens	100507133	0	discontinued	LOC100507133		uncharacterized LOC100507133			2	NC_000002.11	73511653	73518113	plus	2		
9606	Homo sapiens	100507131	0	discontinued	LOC100507131		uncharacterized LOC100507131		17p11.2	17	NC_000017.11	17858227	17860803	minus	1		
9606	Homo sapiens	100507128	0	discontinued	LOC100507128		uncharacterized LOC100507128			11	NC_000011.9	34179622	34181521	plus	2		
9606	Homo sapiens	100507115	0	discontinued	LOC100507115		uncharacterized LOC100507115			6	NC_000006.11	119399164	119502941	plus	3		
9606	Homo sapiens	100507111	0	discontinued	LOC100507111		uncharacterized LOC100507111			19	NC_000019.9	12098486	12114626	plus	3		
9606	Homo sapiens	100507110	0	discontinued	LOC100507110		uncharacterized LOC100507110			16	NC_000016.9	31442796	31465400	minus	2		
9606	Homo sapiens	100507109	0	discontinued	LOC100507109		uncharacterized LOC100507109			11	NC_000011.9	33797734	33801299	plus	2		
9606	Homo sapiens	100507108	0	discontinued	LOC100507108		uncharacterized LOC100507108			14	NC_000014.8	100070893	100092077	plus	2		
9606	Homo sapiens	100507106	0	discontinued	LOC100507106		uncharacterized LOC100507106			11	NC_000011.9	57405850	57420606	plus	2		
9606	Homo sapiens	100507101	0	discontinued	LOC100507101		uncharacterized LOC100507101			8	NC_000008.10	128943921	128944956	plus	2		
9606	Homo sapiens	100507100	0	discontinued	LOC100507100		uncharacterized LOC100507100			6	NC_000006.11	26681354	26688069	plus	2		
9606	Homo sapiens	100507094	0	discontinued	LOC100507094		uncharacterized LOC100507094			19	NC_000019.9	6189739	6199540	minus	2		
9606	Homo sapiens	100507092	0	discontinued	LOC100507092		uncharacterized LOC100507092			16	NC_000016.9	31129281	31130068	plus	2		
9606	Homo sapiens	100507088	0	discontinued	LOC100507088		uncharacterized LOC100507088			8	NC_000008.10	22398352	22402918	minus	2		
9606	Homo sapiens	100507081	0	discontinued	LOC100507081		uncharacterized LOC100507081			19	NC_000019.9	10921015	10922472	plus	2		
9606	Homo sapiens	100507079	0	discontinued	LOC100507079		uncharacterized LOC100507079			15	NC_000015.9	91116791	91118583	plus	1		
9606	Homo sapiens	100507077	0	discontinued	LOC100507077		uncharacterized LOC100507077			11	NC_000011.9	119610421	119617424	plus	2		
9606	Homo sapiens	100507069	0	discontinued	LOC100507069		uncharacterized LOC100507069			17	NC_000017.10	15547770	15552476	plus	2		
9606	Homo sapiens	100507054	152877	secondary	LOC100507054		uncharacterized LOC100507054			4	NC_000004.12	1574062	1580516	minus	2		
9606	Homo sapiens	100507049	0	discontinued	LOC100507049		uncharacterized LOC100507049			17	NC_000017.10	65671272	65713744	minus	3		
9606	Homo sapiens	100507047	0	discontinued	LOC100507047		uncharacterized LOC100507047			16	NC_000016.9	588950	589861	plus	2		
9606	Homo sapiens	100507042	0	discontinued	LOC100507042		uncharacterized LOC100507042			7	NC_000007.13	50360502	50370140	plus	3		
9606	Homo sapiens	100507039	0	discontinued	LOC100507039		uncharacterized LOC100507039			2	NC_000002.11	197124838	197128928	plus	3		
9606	Homo sapiens	100507033	0	discontinued	LOC100507033		uncharacterized LOC100507033			3	NC_000003.12	194496317	194501503	minus	2		
9606	Homo sapiens	100507031	0	discontinued	LOC100507031		uncharacterized LOC100507031			4	NC_000004.11	96010723	96016031	minus	2		
9606	Homo sapiens	100507030	0	discontinued	LOC100507030		uncharacterized LOC100507030			1	NC_000001.10	246271928	246277171	plus	4		
9606	Homo sapiens	100507026	0	discontinued	LOC100507026		uncharacterized LOC100507026			15							
9606	Homo sapiens	100507025	0	discontinued	LOC100507025		uncharacterized LOC100507025			6	NC_000006.11	26281278	26285763	minus	2		
9606	Homo sapiens	100507024	0	discontinued	LOC100507024		uncharacterized LOC100507024			6	NC_000006.11	90629915	90631479	plus	2		
9606	Homo sapiens	100507016	0	discontinued	LOC100507016		putative uncharacterized protein FLJ44672-like			7	NC_000007.13	45851932	45854862	plus	0		
9606	Homo sapiens	100507015	0	discontinued	LOC100507015		uncharacterized LOC100507015			3	NC_000003.11	129565893	129568894	minus	2		
9606	Homo sapiens	100507013	0	discontinued	LOC100507013		uncharacterized LOC100507013			1	NC_000001.10	25971035	25985602	minus	2		
9606	Homo sapiens	100507009	0	discontinued	LOC100507009		uncharacterized LOC100507009			9	NC_000009.11	91703519	91724213	minus	2		
9606	Homo sapiens	100507007	0	discontinued	LOC100507007		uncharacterized LOC100507007			15	NC_000015.9	27402762	27406466	minus	3		
9606	Homo sapiens	100507004	0	discontinued	LOC100507004		uncharacterized LOC100507004			19	NC_000019.9	4800220	4801278	minus	2		
9606	Homo sapiens	100507000	0	discontinued	LOC100507000		uncharacterized LOC100507000			7	NC_000007.13	137003339	137011700	plus	2		
9606	Homo sapiens	100506997	0	discontinued	LOC100506997		uncharacterized LOC100506997			13	NC_000013.10	28252398	28254702	minus	2		
9606	Homo sapiens	100506995	0	discontinued	LOC100506995		uncharacterized LOC100506995			3	NC_000003.11	128207952	128222050	plus	2		
9606	Homo sapiens	100506993	0	discontinued	LOC100506993		uncharacterized LOC100506993			2	NC_000002.11	193508828	193510113	minus	2		
9606	Homo sapiens	100506992	0	discontinued	LOC100506992		uncharacterized LOC100506992			X							
9606	Homo sapiens	100506983	0	discontinued	LOC100506983		uncharacterized LOC100506983			15	NC_000015.9	89878502	89879392	plus	2		
9606	Homo sapiens	100506982	0	discontinued	LOC100506982		uncharacterized LOC100506982			11	NC_000011.9	117015775	117017448	plus	2		
9606	Homo sapiens	100506980	0	discontinued	LOC100506980		uncharacterized LOC100506980			8	NC_000008.10	121408084	121426427	plus	3		
9606	Homo sapiens	100506978	0	discontinued	LOC100506978		uncharacterized LOC100506978			12	NC_000012.11	133035022	133036610	plus	2		
9606	Homo sapiens	100506966	0	discontinued	LOC100506966		uncharacterized LOC100506966			8	NC_000008.10	121065269	121079025	plus	3		
9606	Homo sapiens	100506957	0	discontinued	LOC100506957		uncharacterized LOC100506957			7	NC_000007.13	135611203	135617629	plus	2		
9606	Homo sapiens	100506950	0	discontinued	LOC100506950		uncharacterized LOC100506950			1	NC_000001.10	40030769	40038875	plus	4		
9606	Homo sapiens	100506948	0	discontinued	LOC100506948		uncharacterized LOC100506948			15	NC_000015.9	25241330	25247551	plus	4		
9606	Homo sapiens	100506947	0	discontinued	LOC100506947		uncharacterized LOC100506947			6							
9606	Homo sapiens	100506943	0	discontinued	LOC100506943		uncharacterized LOC100506943			16	NC_000016.10	10633	11204	plus	0		
9606	Homo sapiens	100506942	0	discontinued	LOC100506942		uncharacterized LOC100506942			15	NC_000015.9	81616718	81654331	plus	5		
9606	Homo sapiens	100506941	0	discontinued	LOC100506941		uncharacterized LOC100506941			11	NC_000011.9	114166777	114168862	minus	2		
9606	Homo sapiens	100506936	0	discontinued	LOC100506936		uncharacterized LOC100506936			7	NC_000007.13	44104415	44108692	plus	3		
9606	Homo sapiens	100506935	0	discontinued	LOC100506935		uncharacterized LOC100506935			6	NC_000006.11	24709664	24711387	minus	2		
9606	Homo sapiens	100506934	0	discontinued	LOC100506934		uncharacterized LOC100506934			2	NC_000002.11	60745508	60754804	minus	2		
9606	Homo sapiens	100506928	0	discontinued	LOC100506928		uncharacterized LOC100506928			16							
9606	Homo sapiens	100506927	0	discontinued	LOC100506927		uncharacterized LOC100506927			8	NC_000008.10	117850645	117858931	plus	2		
9606	Homo sapiens	100506926	0	discontinued	LOC100506926		uncharacterized LOC100506926			6	NC_000006.11	85399176	85419252	plus	3		
9606	Homo sapiens	100506924	0	discontinued	LOC100506924		uncharacterized LOC100506924			3	NC_000003.11	58594601	58613401	minus	2		
9606	Homo sapiens	100506923	0	discontinued	LOC100506923		uncharacterized LOC100506923			2	NC_000002.11	186084378	186085119	plus	2		
9606	Homo sapiens	100506919	0	discontinued	LOC100506919		uncharacterized LOC100506919			14	NC_000014.8	94423122	94443137	plus	4		
9606	Homo sapiens	100506917	0	discontinued	LOC100506917		uncharacterized LOC100506917			22	NC_000022.10	51174257	51176530	minus	2		
9606	Homo sapiens	100506914	0	discontinued	LOC100506914		uncharacterized LOC100506914			16	NC_000016.9	30107751	30116841	plus	2		
9606	Homo sapiens	100506913	0	discontinued	LOC100506913		uncharacterized LOC100506913			10	NC_000010.10	45472442	45477084	plus	3		
9606	Homo sapiens	100506912	0	discontinued	LOC100506912		uncharacterized LOC100506912			9	NC_000009.11	90479081	90481209	plus	2		
9606	Homo sapiens	100506910	0	discontinued	LOC100506910		uncharacterized LOC100506910			8	NC_000008.10	116474032	116485678	plus	2		
